;Topico1
"programateun conferencia marco canevacci herramientas urbanas aire labelurl labelurl
";0.45912
"orgullorosarista parada tenis mesa cerros notable presentacion marco lujan labelurl labelurl
";0.45893
"rt comsabana fallecio monsenor javier echevarria obispo prelado opusdei gran canciller unisabana qepd labelurl
";0.4588
"orgulloun mas aporta conocimiento sociedad labelurl launcuenta unimedios labelurl
";0.45839
"politica comunicacion 2017 uncolombia disponible publico video labelurl
";0.45828
"juan manuel saravia llega escenario tedxlasaguas vealo vivo labelurl
";0.45725
"grupos investigacion uniandes ofrecen soluciones 23 retos industria 10ruedatecnnova medellin labelurl
";0.45701
"noticiaun abre 60 cupos bachilleres sumapaz asumapaz educacionbogota via unimedios unparatodos labelurl
";0.45681
"canalcapital gracias informacion trenusabana completo recorrido clase 7 be
";0.45641
"rt admonuniandes diamundialdelabicicleta invitamos venir uniandes bici labelurl ciclosiete uniandess
";0.45361
"cooperacion internacional papel escenario posconflicto colombia labelurl labelurl
";0.45339
"neruda pelicula viernes uniandes labelurl labelurl
";0.453
"ponencia transparencia gobierno abierto bid foro ticsanticorrupcion elbid msftcolombia labelurl
";0.45117
"programateun manana 730 be unanalisis misionajupiter observatorio astronomico nacional 985unradio unradio25anos
";0.45027
"rt serpilopaga conoce artistas estaran presentando concierto jueves universidadces conciertoces conciertopi
";0.45001
"felizjueves comenzaremos instalacion dialogos territoriales colejercito pnudcolombia labelurl
";0.4463
"lunes partir 800 be balance social 2015 uncolombia directo labelurl labelurl
";0.44595
"noticiaun naturaleza luz esoterismo muestra especializacion fotografia labelurl labelurl
";0.44498
"maestria planificacion urbana regional cideruniandes labelurl labelurl
";0.4447
"maestria planificacion urbana regional cideruniandes labelurl labelurl
";0.4447
"rt conexionacadem 4 agosto eafit llevara cabo 4ta version catedra pacto global 2017 conoce mas aqui labelurl
";0.44457
"conferencia innovar arte competir hoy 29 marzo 600 pm hotel cosmos 100 inscribete labelurl
";0.44412
"rt eltiempo informacion dada debe ayudar voto consciente puede desinformar votantes aordonezm debatep
";0.44303
"rt jrestrp urosarionews arranca construccion temas vienen luego acuerdos primero tema tierras labelurl
";0.44051
"estudiantes hoyeneafit esperamos escuchar ideas propuestas asambleaseafit esperamos
";0.43732
"colombia sera sede tres eventos mas importantes astronomia labelurl astronomiaoan via labelurl
";0.4369
"volver ojos campo solo agricultura sino educacion cerrar brecha social pedro obando alcalde pasto lowcarboncity
";0.43678
"representantes estudiantiles institucion presentan manifiesto eafitense integridad labelurl
";0.43565
"rt periodicogente genteconplan hoy 6 pm eafit labelurl
";0.43545
"grupo tutor estudiantes voluntarios acompanaran etapa juan luis mejia labelurl
";0.43522
"fnambiental directo foro eafit ahora sergiofajardo hablando medellin nuevos retos ciudadregion
";0.43517
"amenaza pornografia infantil propaga colombia jcdiazbohorquez ifaunisabana via revistasemana labelurl
";0.43391
"recuento interpretacion aportes latinoamericanos musica clasica labelurl labelurl
";0.43379
"lean hoy eltiempo eafit premio mejor microrrelato estudiantes pais labelurl
";0.43377
"programa alta direccion eafit oportuno escuchar sido experiencia peru juan l labelurl
";0.43272
"comenzo eafit segunda sesion catedra flip fake news acceso informacion tiempos posver labelurl
";0.4326
"manana foro publico transformacion medellin nuevos retos ciudadregion 600 pm bloque 38 125 labelurl
";0.43231
"rt conferenciames eafit upbcolombia parte mes2016 invitamos estudiantes sumarse manera gratuita evento labelurl
";0.432
"buen dia menu ligero equipaje unviajedesaboreseafit
";0.43188
"ley justicia paz hizo victimarios roybarreras beneficiosdelapaz
";0.43145
"hoyeneafit xix concierto temporada orquesta sinfonica eafit 800 pm auditorio fundadores boleteria labelurl
";0.43065
"rt filmmedellin felices hacer parte primera version fismed gran iniciativa eafit miraenserie labelurl
";0.42998
"lonuevo unisabana especializacion gerencia estrategica marca brand eicea labelurl labelurl
";0.42769
"comenzo conferencia educacion ser cargo adela cortina integridadeafit siganla labelurl
";0.42768
"rt comsabana inclusive propias rede sociales tambien trabajan diversos tipos discursos juancannata fcomaustral
";0.42662
"comunidadun entrevista mantillaignacio eltiempo universidad nacional debe ser interventora paz labelurl
";0.42569
"quieres conocer carreras rector obduliovp invita encuentroporlaexcelencia tunja labelurl
";0.42534
"hoy campusglobal podran conocer temas daran cita 10 12 noviembre lacealames16 labelurl
";0.42495
"obduliovp conmemoracion 50anosuninorte enhorabuena labelurl
";0.42426
"noticiaun contara nuevo centro apoyo tecnologia innovacion labelurl labelurl
";0.42407
"programateun manana requiem giuseppe verdi ofb auditorioleondegreiff filarmonibogota labelurl
";0.42395
"estudiantes 10 11 12 pierdan manana oportunidad vivir experiencia eafit mas informacion labelurl
";0.42333
"comenzamos dia contandoles legado grafico maestro david consuegra reposara labelurl
";0.42235
"cine solo fin mundo just fin du monde xavier dolan hoy 300 530 pm agendauniandes labelurl
";0.42158
"rt upbcolombia espacios reflexion sosporelaire buscan mandar mensaje ciudad evidencia academica cadenagait
";0.42091
"museo arquitectura leopoldo rother patrimonio arquitectonico uncolombia video labelurl mejoracontinuaun feliz noche
";0.42036
"lacealames16 reunen academicos discutir temas economia alejandro torres campusglobal labelurl
";0.41947
"rt gobiernolocalmd gran oportunidad comprender mejor nuevo codigodeconvivencia esperamos manana eafit labelurl
";0.41759
"visita exposicionun arquitecturas museo leopoldo rother proximo 26 agosto unparatodos feliz noche
";0.41662
"rector obduliovp recibe potenciales estudiantes serpilopaga hoy acompanan elige carrera labelurl
";0.41517
"planeando cambio ambiental solo trae beneficios medio ambiente tambien economia
";0.41425
"rt bibliosabana invitacion comunidad universitaria unisabana clinunisabana inalde labelurl
";0.41337
"investigacionun aguacate anticorrosivo natural labelurl unmanizales unimedios labelurl
";0.41307
"opinion publica plebiscito paz analisis juan carlos rodriguezraga labelurl labelurl
";0.41258
"hoyeneafit 730 be recibimos fiscal general nacion nestor humberto martinez primer foro re labelurl
";0.41249
"comunidadun nuevo capitulo lapazenfoco invitados hablaran desarrollo regional paz terr labelurl
";0.41137
"comunidadun conoces historia giuseppe descubrela siguiendonos cuenta oficial instagram labelurl
";0.41106
"rt telemedellin condecoracion orquidea concejomedellin merito tecnologico universidad eafit concejomedtv labelurl
";0.41076
"eafit lamenta partida doctor alvaro uribe moreno invita sociedad perpetuar legado labelurl
";0.40932
"panorama crisis brasil previo aprobacion juicio politico dilmarousseff labelurl labelurl
";0.40827
"compasion puente miedo rabia permite movernos hacia entendimiento frankpearl
";0.40786
"rt uniandinosiempr manos escribir desenlace historia pablo navas gradosuniandes labelurl
";0.40765
"desarrollo eafit metrodemedellin genera avances nivel tecnologia ferroviaria medellin labelurl
";0.40682
"rt cementosargos grupoargos centroargosinnovacion invita sector privado aportar meta alcanzar 1 pib
";0.40567
"inicia panel productividad jesus botero garcia rosario cordoba juansrobledo josefina agudelo presidenta labelurl
";0.40521
"noticiaun directivas proyectan fortalecimiento sede caribe launcuenta labelurl labelurl
";0.404
"opinion universidad nacional mejor lugar firmar paz mantillaignacio labelurl via elespectador
";0.40397
"29 octubre 400 pm vamos quedar embrujados sinfonicaeafit entrada gratuita labelurl
";0.39912
"rt hernanolano tambien papa sersabana valelapena obduliovp unisabana psicosabana1 trenusabana endirectosabana unisabanaradio
";0.39894
"participa dialogo temas regulacion economica economia digital macroeconomia contemporanea labelurl
";0.3966
"rt jrestrp foro lapazesposible urosarionews pnudcolombia hans seidel eltiempo senor fiscal general hablando acuer
";0.39561
"rt inguniandes pilas call for paper proximo 7 noviembre mas informacion labelurl labelurl
";0.39443
"comunidadun continua alianza division bibliotecas unbogota biblioteca luis angel arango labelurl
";0.39436
"rt jrestrp homenaje usal rector daniel hernandez urosarionews hija tradicion salmantina america preludio
";0.39283
"transmision generacion informacion contable toma decisiones entidades publicas julio labelurl
";0.39232
"unisabana proyecta crecimiento laboratorios respuesta nuevos doctorados programas academicos usingenieria
";0.39168
"actualidad donald trump antirrepublicano columna cristian rojas profesor cpoliticasus via eltiempo labelurl
";0.38962
"hoy recibimos primeros residentes torreseneca bienvenidos hogar semestre labelurl
";0.38837
"opinion deudas obama pocos dias dejar mando cristian rojas profesor cpoliticasus via eltiempo labelurl
";0.38817
"hoy vamos pasillos uncolombia video labelurl sesquicentenarioun via gpsxcmi labelurl
";0.38616
"univ espera roma espera charla informativa septiembre 1 auditorio david mejia velilla 12 m labelurl
";0.38475
"normas restringen derechos personas condicion sexual labelurl labelurl
";0.38469
"justicia virtud instituciones si queremos formar sociedad justa debemos proteger derechos labelurl
";0.38445
"mas facil exacerbar emociones guerra emociones construir paz ser mas complejas nicolas montero
";0.38416
"carolinaareyes gracias enviaremos informacion areas encargadas feliz dia
";0.38403
"pueden ver primer programa campusglobal 2017 hoy acreditacion internacional labelurl
";0.38163
"bajo desempeno fiscal cierre brechas desigualdad tema hoy lacealames16 labelurl
";0.37773
"redcomovamoscol califico medellin 9 ciudades mejores condiciones estudiantes
";0.37672
"comenzamos jornada academica reputacion corporativa comsabana45anos labelurl
";0.37618
"video dio apertura nuevo edificio enfermeria orgulloun labelurl via unimedios unparatodos
";0.37559
"rt librosyeditores felizviernes librorecomendado dia politica ensayo ficcion editorial eafit encuentralo labelurl
";0.37476
"jeronimorivera hoy home eltiempo pueden ver video especial mejores peliculas concepto 2016
";0.37315
"comunidadun asiste manana seminario cid programas transferencia condicionadas 1100 be cidunal labelurl
";0.37172
"rt crewpeligrosos hayfestival2017 concierto cierre 27 enero 700 pm eafit gratuito esperamos parcers
";0.36856
"conoce proyecciones reflexiones expertos elfuturodecolombia labelurl labelurl
";0.36771
"pierdan jueves lanzamiento libro funciona aprendizaje esperamos mas informacion labelurl
";0.3666
"andgarturambar momento contamos informacion tan pronto contemos publicaremos rede
";0.36318
"clasificados resultado proyecto sistema responsabilidad social carcel modelo descubralos labelurl
";0.36268
"uncolombia lamenta fallecimiento docente adriana escobar unmedellin recordarla vide labelurl
";0.35963
"aspirantesun quedan pocos dias inscribirte especializacion animacion facultadartes adimisionesun labelurl
";0.35884
"claves luchar pereza comunicativa encontrar historias detras detalles visita labelurl
";0.35873
"punto iniciar participacion politica ciclo dialogos paz hablemosdepazur labelurl
";0.3561
"cerebro parte constituye juan sebastian botero dementescuriosas labelurl
";0.3558
"rt dvelasco82 lanzamiento libro sindrome sjoren orgullo rosarista felicitaciones juanmanayac editorialur urosarionews labelurl
";0.35515
"sesquicentenarioun historia unmanizales reposara nuevo libro labelurl historiasun via labelurl
";0.35194
"rt comfama 22 invitados wolfgang dietrich representante unesco rafael aubad presidente proantioquia1 modera davidesco
";0.35124
"generacion nuevos colombianos merecen pais paz mindefensa luis carlos villegas lapazesposible
";0.35112
"marialupabon saludos eafit pico placa funciona dia siguiendo misma programacion l labelurl
";0.35072
"rt usembassybogota aclara dudas postulacion beca fulbrightcol proximo 30 mayo labelurl labelurl
";0.34951
"programateun domingo 1100 be auditorioleondegreiff labelurl divcultural labelurl
";0.34831
"atencion eafit suma medidas mejorar calidad aire ver comunicado cambios cumpus
";0.34756
