;Topico4
"willytopaez william escribenos favor dm alli pediremos datos adicionales revisar caso c labelurl
";0.58168
"luismipantoja queremos saber mas detalles ayudarte resolver inquietudes escribenos favor mens labelurl
";0.5816
"luismipantoja queremos saber mas detalles ayudarte resolver inquietudes escribenos favor mens labelurl
";0.5816
"juanuribe80 hola juanuribe80 gracias escribirnos recordamos medellin puedes comunicarte labelurl
";0.58123
"sarboledam sarboledam favor confirmanos si pudiste realizar pago contrario indicanos mensa labelurl
";0.58116
"puntosalaire hola respondimos mensaje dm
";0.58099
"vichentedc hola vichentedc gracias ponerte contacto podemos ayudar ciudad labelurl
";0.58092
"estebandalelr hola esteban favor escribenos dm queda claro inquietud quedamos atentos
";0.57986
"favianfranco2 buenas tardes favianfranco2 importante conocer sucedido favor contacta labelurl
";0.57971
"favianfranco2 buenas tardes favianfranco2 importante conocer sucedido favor contacta labelurl
";0.57971
"ricardonacional buenas tardes envianos caso dm colaborarte quedamos atentos
";0.57953
"ruedaggerardo sfcsupervisor dndconsumidor hola ruedaggerardo queremos ayudarte favor compartenos num labelurl
";0.57919
"jlcm69 queremos cuentes detalles ocurrido mensaje directo alli atenderemos caso labelurl
";0.57913
"jlcm69 queremos cuentes detalles ocurrido mensaje directo alli atenderemos caso labelurl
";0.57913
"delioquintero1 fondosdepension colpensiones hola delio vamos comunicarnos mensaje directo contigo
";0.5789
"andresaponte230 hola andres podemos ayudar
";0.57884
"tohuko hola cuentanos transaccion deseas realizar quedamos atentos
";0.57877
"manualfonso bancodebogota eticketcol sicsuper ocesacolombia hola manuel alfonso amplianos favor informa labelurl
";0.5782
"alexabrandauer hola favor indicanos via dm banco tarjeta datos completos
";0.57793
"kalabazaavila cuentanos caso dm ayudarte escalarlo poder solucionarlo mas pronto posible
";0.57788
"gracias acompanarnos stonesconaval pronto traeremos mas experienciasaval paint it black labelurl
";0.57783
"gerardbermon hola gerardbermon gracias escribirnos ingresa labelurl busca banco bo labelurl
";0.57755
"hoy diamundialdeinternet queremos empieces aconsultar informacion productos realices labelurl
";0.57754
"jorgeandresjohn festereopicnic hola jorgeandresjohn lamentamos molestias compartenos mensaje directo labelurl
";0.57747
"jennigarciap hola jennifer comunicaremos interno contigo alli pediremos datos poder verifica labelurl
";0.57744
"ymediadeyuca hola invitamos comuniques mensaje interno colaborate saludos
";0.57743
"midelato hola transacciones pagos automaticos costo adicional saludos
";0.5774
"marianbermus marianbermus respondiendo consulta traves mensaje directo feliz tarde
";0.57723
"casasnestor hola casasnestor gracias escribirnos respondiendo consulta mensaje directo feliz jueves
";0.57719
"sehablagolpeado hola sebastian permitenos ayudarte revisar caso area encargada amplianos fa labelurl
";0.57715
"daviddep77 hola david puede tardar 1 3 dias habiles
";0.57673
"d1e6om alcaldiadecali hola d1e6om gracias escribirnos cuentanos mensaje directo zona ubic labelurl
";0.57629
"sabiasque arboles filtran co2 atmosferico transforman oxigeno hoy dia mundial arbol i labelurl
";0.57596
"ivonnewrites dejanos datos dm hacer reporte saludos
";0.57537
"josedavidlarag bancobogota hola josedavidlarag lamentamos molestias compartenos mensaje directo d labelurl
";0.57519
"danielhsf caivirtual hola danielhsf agradecemos informacion compart haremos reporte correspondi labelurl
";0.57502
"andrespalabrero hola andrespalabrero lamentamos inconvenientes favor indicanos numero cedula labelurl
";0.57487
"charliealbertoc hola charliealbertoc alegra saludarte canal encuentran funcionando normalment labelurl
";0.57483
"pedroavilavel sfcsupervisor nestormoralesc septimodiatv hola pedroavilavel favor indicanos numero labelurl
";0.57464
"diegodrbta favor cuentanos bancos presentaste inconveniente
";0.57463
"licedsontorres gnavastalero hola licedsontorres alegra saludarte compartenos numero cedula labelurl
";0.57454
"valetatazapata iebancodebogota hola valetatazapata agradecemos opinion ayudas mejorar serv labelurl
";0.57412
"morenosuarez2 sfcsupervisor hola morenosuarez2 gracias escribirnos ofrecemos disculpas incon labelurl
";0.5741
"diegoamayav hola diegoamayav gracias escribirnos ofrecemos disculpas inconvenientes indicanos labelurl
";0.57403
"unajuliana cuentanos traves inbox podemos ayudarte rapidamente atenderemos solicitud saludos
";0.57383
"unajuliana cuentanos traves inbox podemos ayudarte rapidamente atenderemos solicitud saludos
";0.57383
"ekalagonzalez hola ekalagonzalez gracias escribirnos ofrecemos disculpas inconvenientes ocasion labelurl
";0.57381
"annamontenegrog hola annamontenegrog ofrecemos disculpas inconvenientes favor indicanos nume labelurl
";0.57376
"annamontenegrog hola annamontenegrog ofrecemos disculpas inconvenientes favor indicanos nume labelurl
";0.57376
"eriipuentes hola eriipuentes gracias escribirnos si deseas ayudaremos radicar reporte avanza labelurl
";0.5737
"paolarockymetal paolarockymetal indicamos mensaje directo lamentamos molestias ocasionadas labelurl
";0.57368
"alejobarragan tiendasjumboco hola alejobarragan gracias escribirnos cuentanos favor mas detalles labelurl
";0.57349
"naganicol gracias perryfarrell lollapaloozacolombia dream come true lollapaloozaconaval
";0.57346
"puli89 hola andres indicanos favor si lograste comunicar si aun hecho favor escribenos labelurl
";0.57318
"juanvelezrtpo sapienciamed hola sapienciamed gracias escribirnos cuentanos favor mas detalles labelurl
";0.57307
"zetawilliam123 carreraverdecol hola zetawilliam123 gracias escribirnos cuentanos mas detalles suced labelurl
";0.57299
"glori80531887 hola gloria vamos comunicar mensaje directo contigo
";0.57297
"gisseldavilar hola mas informacion podras comunicarte medio labelurl buen dia
";0.57292
"cristinarevolt morenacactus hola cristinarevolt gracias escribirnos cuentanos favor mas detalles labelurl
";0.57291
"infractoresbga hola infractoresbga gracias escribirnos cuentanos favor mas detalles requerimient labelurl
";0.57291
"donconchito hola diego gracias escribirnos cuentanos caso dm colaborarte quedamos atentos
";0.57253
"andrewcharry hola andres mil gracias compartir comentarios positivos acerca comercial espera labelurl
";0.57207
"cristianqb94 sfcsupervisor hola cristianqb94 ofrecemos disculpas inconvenientes cuentanos favo labelurl
";0.57206
"diegoamayav hola diegoamayav ofrecemos disculpas inconvenientes cuentanos favor mas detalles labelurl
";0.57201
"milita2990 hola milita2990 ofrecemos disculpas inconvenientes cuentanos favor mas detalles l labelurl
";0.57198
"whosthisjuan hola whosthisjuan ofrecemos disculpas inconvenientes cuentanos favor mas detalles labelurl
";0.57196
"renadsruiz hola renadsruiz ofrecemos disculpas inconvenientes cuentanos favor mas detalles l labelurl
";0.57196
"sandratobarm hola sandratobarm ofrecemos disculpas inconvenientes cuentanos favor mas detalles labelurl
";0.57196
"humbert2603 hola humbert2603 ofrecemos disculpas inconvenientes cuentanos favor mas detalles labelurl
";0.57196
"juanjosetejadaa teletoncolombia gracias apoyo seguidores donaste movamonosporteletonbdb ju labelurl
";0.57192
"yulipmoncada hola yulipmoncada ofrecemos disculpas inconvenientes cuentanos favor mas detalles labelurl
";0.57191
"cardami114 hola cardami114 ofrecemos disculpas inconvenientes cuentanos favor mas detalles l labelurl
";0.57187
"ancar2010 sfcsupervisor hola ancar2010 ofrecemos disculpas inconvenientes cuentanos favor mas labelurl
";0.57185
"antiguocatre sfcsupervisor hola camilo ofrecemos disculpas inconvenientes cuentanos favor mas d labelurl
";0.57176
"hola jessicacruza alegra saludarte cuentanos mas detalles tramite deseas realizar labelurl
";0.57155
"dperezdeportes gracias bancosaval acercanos gustavoyacaman orgullo labelurl
";0.57146
"candresgom hola charlie agradecemos escribas traves dm escalar situacion comentas labelurl
";0.57092
"insah buenos dias insah sentimos sucedido cada dia trabajamos ofrecerte mejores servicios deseamos labelurl
";0.57083
"arizajimy hola arizajimy ofrecemos disculpas inconvenientes cuentanos favor mas detalles l labelurl
";0.57063
"tipofinanciero caer errores financieros costosos evalua riesgos constituye fondo emergencia adquiere seguro
";0.57056
"tipofinanciero caer errores financieros costosos evalua riesgos constituye fondo emergencia adquiere seguro
";0.57056
"hola azucarero16 esperamos mensaje atender consulta saludos
";0.57055
"andresmrinconch bancolombia davivienda hola andresmrinconch gracias escribirnos cuentanos favor p labelurl
";0.57031
"hola dannyduranv cuentanos mas caso dm poder ayudarte
";0.57015
"queremos ayudarte hacer realidad suenos ingresa aqui cuentanos hagamoslorealidad labelurl
";0.57011
"queremos ayudarte hacer realidad suenos ingresa aqui cuentanos hagamoslorealidad labelurl
";0.57011
"aarizanadjar buenas tardes alexander favor escribeme dm colaborartensaludos
";0.56978
"aarizanadjar buenas tardes alexander favor escribeme dm colaborartensaludos
";0.56978
"rvalenzuela1958 gestionando consulta mensaje directo seguimos comunicacion alli
";0.56951
"rvalenzuela1958 gestionando consulta mensaje directo seguimos comunicacion alli
";0.56951
"nataliairagorri alfonsogarzon bancolombia hola nataliairagorri gracias escribirnos cuentanos favor m labelurl
";0.56945
"paodev hola paodev alegra saludarte queremos conocer mas detalles actividad haces referenci labelurl
";0.56925
"andresvelosa hola andresvelosa comunicaremos medio mensaje directo contigo
";0.56918
"hemallarino poder ayudarte debes escribirnos interno asi podemos escalar caso area encargada quedamos atentos
";0.56893
"hemallarino poder ayudarte debes escribirnos interno asi podemos escalar caso area encargada quedamos atentos
";0.56893
"mendezlida hola mendezlida favor contactanos via mensaje directo poder atenderte feliz dia
";0.56875
"mendezlida hola mendezlida favor contactanos via mensaje directo poder atenderte feliz dia
";0.56875
"vive experiencia asistir jbiebercolombia participando boleta doble platino labelurl
";0.56874
"gumepi01 petrogustavo hola gumepi01 comunicaremos mensaje directo contigo
";0.56862
"rochydaza hola rochy cuentanos favor si lograste comunicarte si escribenos favor dm quedamos atentos
";0.56839
"fransua sfcsupervisor asobancaria hola fransua agradecemos opinion ayudas mejorar servic labelurl
";0.56805
"anamariamt94 hola ana maria cuentanos dm inconveniente saludos
";0.56721
"paolapalma diana poder colaborarte favor cuentanos caso envianos datos quedamos atentos
";0.56686
"iardilap andrea podrias regalar datos mensaje directo nombre completo cedula ciudadania telefon labelurl
";0.56684
"entregando obsequios elaborados galletas dulces velas tambien gran alternativa paraahorrar dinero navidad
";0.56677
"willytopaez hola william cuentanos favor si lograste comunicarte si escribenos favor dm quedamos atentos
";0.56625
"uocartagena no12horas 1985 turno historico establecido vamos defender labelurl
";0.56581
"uocartagena no12horas 1985 turno historico establecido vamos defender labelurl
";0.56581
"alejatriana hola alejatriana trabajando mejorar experiencia cuentanos mas detalles incon labelurl
";0.56565
"adrianmagnoli teletoncolombia gracias apoyo seguidores donaste movamonosporteletonbdb junt labelurl
";0.56542
"andrespardoa oro hoy 1248pronosticos bancos afuera 2014 convertbondnbofa 1150ndb 1141nubs 1200nbarclays 1205nhs
";0.56479
"jurumo eljodario eliharkonnen cierto billete 100000 quepa cajeros electronicos tecn labelurl
";0.5645
"rockiemos programando pagos mes hitsdelolvido labelurl
";0.56437
"cutbtacmarca maestros call luchando tambien estan educando felizdiadelmaestro cutcolombia miguepade adebogota ad
";0.56429
"mariampintoh hola mariampintoh lamentamos molestias favor intenta ingresar nuevamente canale labelurl
";0.56403
"tabogotv i add video to youtube playlist labelurl ir bogota museo oro
";0.56354
"tabogotv i add video to youtube playlist labelurl ir bogota museo oro
";0.56354
"camilapradom hola camilapradom disculpa inconvenientes comentanos mensaje directo ocurrido jun labelurl
";0.56341
"valetatazapata hola valetatazapata gracias escribirnos mensaje directo respondimos aclaramos labelurl
";0.56338
"felipegrco gusgomez1701 jsanchezcristo hola felipegrco lamentamos molestias compartenos mensaje dire labelurl
";0.56325
"eorozcodaza gracias comentarios pasaremos informacion area encargada poder prestarte mejor servicio
";0.56221
"e2tovar fiscaliacol asobancaria bancosaval marcosdaing wradiocolombia noticiascaracol noticiasrcn labelurl
";0.56184
"sergioestupinan sergio transaccion costo 1500 pesos cajero habia inconsistencia salia costo
";0.56168
"carmenmican hola carmen permitenos ayudarte escribenos favor dm adjuntanos pantallazos sms labelurl
";0.56157
"cada dia trabajamos comentarios importantes ingresa labelurl dejanos sugerencias
";0.56138
"usofrenteobrero pronuncia frente prebendas otorgadas funcionarios ecopetrolsa estan presos labelurl
";0.56126
"formas puedes viajar visitar lugares suenos tener ganarte loteria labelurl
";0.56112
"alejandrarigu21 hola alejandrarigu21 bienvenida canal digital validar cuentas f labelurl
";0.56102
"ramiromadridben elespectador darcyquinnr hola amplianos favor detalles sucedido dm alli pedi labelurl
";0.56097
"ramiromadridben elespectador darcyquinnr hola amplianos favor detalles sucedido dm alli pedi labelurl
";0.56097
"alejokst hola alejo permitenos ayudarte revisar caso area encargada amplianos favor informa labelurl
";0.56087
"directo xviii asamblea ordinaria nacional delegados uso labelurl
";0.56075
"mozzie07 hola mozzie07 amplia consulta favor mensaje directo si deseas ayudaremos radicar labelurl
";0.56062
"claudia acosta asesora tecnica juntabanrep explica alcances nueva regulacioncambiaria rel labelurl
";0.56021
